timestamp,ax,ay,az,gx,gy,gz
18.28,-0.162,-0.116,0.929,-2.415,-0.777,3.77
18.3,-0.042,-0.052,0.971,7.931,-2.584,3.093
18.32,-0.062,0.039,1.193,-1.148,5.304,7.648
18.34,-0.076,-0.086,1.082,-5.022,-0.912,-6.221
18.36,0.087,-0.155,0.958,8.253,6.788,-3.059
18.38,0.128,-0.157,0.916,8.196,8.383,-9.423
18.4,-0.128,0.177,0.986,8.054,8.322,-8.214
18.42,0.141,-0.051,1.02,2.697,-6.64,-5.96
18.44,0.004,0.181,1.008,0.001,-3.82,8.358
18.46,-0.044,-0.045,0.864,8.759,7.832,-0.88
18.48,0.121,0.129,1.121,-7.852,-7.188,-5.168
18.5,-0.159,-0.066,0.802,7.777,-0.49,0.474
18.52,-0.101,0.113,1.071,5.733,0.382,-2.536
18.54,0.003,-0.04,0.951,8.749,8.33,-3.786
18.56,0.1,-0.075,0.963,-3.711,5.689,-7.894
18.58,-0.069,-0.191,1.065,-4.864,-0.324,-5.571
18.6,0.035,0.096,0.847,8.68,-6.517,8.489
18.62,0.01,-0.121,0.853,-0.63,-7.633,-9.566
18.64,-0.135,-0.136,0.995,9.216,6.994,-3.783
18.66,0.063,0.186,1.181,7.112,6.031,3.982
18.68,-0.158,0.004,1.05,8.642,-4.026,-9.892
18.7,0.143,-0.173,1.043,4.568,-7.249,-3.203
18.72,0.199,0.107,1.044,2.511,-2.433,2.457
18.74,-0.057,0.073,0.917,4.597,3.28,4.338
18.76,0.127,0.092,1.196,9.847,4.188,-8.441
18.78,0.07,0.036,0.987,6.698,-1.794,8.306
18.8,0.154,-0.082,0.986,6.218,-6.626,4.007
18.82,-0.086,0.032,0.898,9.123,7.283,-3.531
18.84,0.191,-0.074,0.868,5.444,6.73,-5.965
18.86,-0.058,0.028,0.906,4.581,5.404,6.488
18.88,0.064,-0.108,1.017,-6.339,-6.753,6.387
18.9,0.031,0.134,0.92,-1.575,6.556,-2.902
18.92,-0.039,-0.123,1.062,0.658,-7.777,0.528
18.94,-0.08,0.119,0.885,4.708,1.903,9.171
18.96,-0.166,-0.19,0.846,-2.466,0.506,7.245
18.98,-0.186,-0.114,0.818,1.331,7.551,-0.661
19.0,0.168,0.112,1.02,-1.625,4.567,-7.435
19.02,-0.056,-0.012,0.907,-2.252,5.092,-6.075
19.04,-1.8,-1.37,0.522,-185.887,183.277,-126.173
19.06,-0.126,0.057,1.173,6.483,9.69,9.197
19.08,0.058,-0.145,1.172,3.396,-9.736,9.883
19.1,-0.018,0.022,1.119,8.52,2.275,-4.842
19.12,0.082,-0.004,0.98,8.954,-1.828,0.335
19.14,-0.098,0.191,0.838,-4.124,-0.438,3.604
19.16,-0.167,-0.101,1.066,0.095,6.192,-8.775
19.18,-0.112,0.191,0.951,-3.405,-3.814,8.557
19.2,0.096,0.005,1.19,0.385,-8.002,-3.177
19.22,-0.093,0.087,1.081,9.874,3.474,9.722
19.24,-0.01,0.141,0.82,-3.751,8.667,3.479
19.26,0.019,0.059,1.141,9.96,-7.168,-9.986
19.28,0.144,0.058,1.199,-6.097,-9.027,8.264
19.3,0.185,-0.036,1.08,-6.327,0.055,0.363
19.32,-0.15,-0.098,0.99,6.642,-2.148,7.016
19.34,0.004,-0.119,0.972,3.326,-5.284,5.971
19.36,-0.042,-0.003,1.12,-8.313,-4.956,5.583
19.38,-0.003,-0.102,0.801,7.229,-4.718,-0.473
19.4,-0.016,-0.039,0.958,-0.134,5.159,-9.296
19.42,-0.03,0.11,0.836,3.132,9.753,8.449
19.44,0.081,-0.037,1.152,-8.595,2.015,8.104
19.46,-1.706,-1.64,1.997,143.122,-152.383,-171.077
19.48,-0.048,0.126,1.195,1.346,0.265,0.726
19.5,-0.145,0.026,0.962,1.569,-2.22,-3.276
19.52,-0.048,0.17,1.021,8.422,-2.176,7.749
19.54,-0.154,0.046,0.936,9.037,-1.698,-1.159
19.56,0.138,0.11,1.056,-5.92,-0.226,-3.494
19.58,0.052,0.052,0.837,-8.446,0.217,-4.055
19.6,-0.094,-0.196,0.868,5.594,7.609,1.475
19.62,-0.083,-0.135,0.986,-6.413,-6.976,8.322
19.64,-0.134,-0.155,0.949,6.467,-1.048,-9.389
19.66,-0.117,0.09,0.938,8.697,3.494,3.989
19.68,-0.046,-0.126,0.93,4.798,-9.203,-6.722
19.7,0.025,-0.044,1.133,1.01,-8.49,-0.575
19.72,-0.002,0.013,0.853,2.494,-4.492,-1.299
19.74,-0.05,0.036,0.884,-3.727,-2.541,6.306
19.76,-0.065,0.051,0.887,4.43,-3.216,-8.244
19.78,-0.07,0.12,1.12,-6.93,-2.487,-4.61
19.8,-1.276,1.191,1.617,-133.045,-201.074,114.903
19.82,0.025,0.001,1.056,0.205,-8.549,-7.55
19.84,-0.109,-0.077,1.115,8.169,0.966,-2.692
19.86,-0.041,0.045,0.818,8.124,-2.741,-5.164
19.88,-0.155,-0.075,1.167,-9.108,-1.664,6.715
19.9,0.042,-0.083,0.946,3.03,-6.48,9.863
19.92,-0.102,-0.184,0.988,-6.084,-9.773,4.992
19.94,-0.169,-0.154,0.909,1.248,9.668,7.074
19.96,0.134,0.102,1.086,-2.396,3.404,-9.024
19.98,0.106,-0.047,0.946,0.597,7.346,-9.531
20.0,-0.123,0.182,1.147,3.048,1.956,-1.882
20.02,0.04,0.149,1.161,-1.088,-9.991,7.959
20.04,-0.108,-0.161,0.958,8.676,-4.806,-6.586
20.06,0.12,0.078,1.178,8.244,-2.892,1.595
20.08,0.026,0.162,0.912,2.517,1.2,-9.671
20.1,0.16,0.136,0.864,7.948,5.918,-3.02
20.12,0.038,0.146,1.095,-3.805,-0.799,-0.617
20.14,-0.195,0.177,0.836,-9.464,-4.198,8.043
20.16,-1.824,-1.042,1.984,-125.22,-184.502,183.701
20.18,-0.155,-0.112,1.087,4.827,-5.936,2.796
20.2,-0.121,-0.095,0.847,0.029,1.988,8.634
20.22,-0.151,0.067,1.063,9.604,2.11,8.118
20.24,0.142,0.081,0.912,-1.721,-6.758,6.79
20.26,-0.181,-0.036,1.088,-4.605,2.473,-4.192
20.28,-0.154,0.132,0.9,-2.441,7.772,-9.379
20.3,-0.026,-0.183,0.81,9.499,-8.85,1.063
20.32,-0.143,-0.06,1.058,2.47,2.679,-5.496
20.34,-0.171,-0.127,1.041,6.927,8.708,-0.835
20.36,0.088,0.052,0.952,-8.629,-1.767,-0.552
20.38,0.031,0.081,1.088,2.685,4.67,-0.553
20.4,0.158,-0.096,1.106,-4.725,9.608,5.347
20.42,0.177,0.065,1.036,0.515,7.745,-0.949
20.44,-0.005,-0.087,1.026,-2.406,1.265,2.039
20.46,0.182,0.118,1.151,-8.635,3.678,-5.305
20.48,0.02,-0.122,1.026,8.218,-4.948,-3.096
20.5,-0.064,-0.164,0.988,5.124,9.322,0.519
20.52,-0.021,0.093,0.802,8.237,-2.909,9.043
20.54,-0.066,-0.154,1.076,-2.77,-7.904,-0.736
20.56,0.157,-0.199,1.149,-9.858,5.526,-6.813
20.58,0.06,0.141,0.819,8.314,-6.157,7.508
20.6,0.138,-0.035,1.042,-3.545,-2.233,3.325
20.62,0.002,-0.034,0.983,-0.755,-9.093,-7.595
20.64,0.089,0.024,1.185,7.369,1.602,5.511
20.66,-0.098,-0.003,0.909,8.315,0.11,-7.296
20.68,-0.04,-0.099,1.134,-0.041,8.354,1.459
20.7,-0.094,0.02,0.87,-4.94,-0.613,4.388
20.72,0.125,0.109,0.996,-3.522,0.612,5.263
20.74,-0.135,0.18,0.826,-2.688,-6.135,-7.862
20.76,0.058,0.088,1.124,-9.514,7.931,-8.749
20.78,-0.075,0.023,0.892,-7.57,4.304,-5.417
20.8,0.174,-0.069,0.801,5.674,-1.356,-9.129
20.82,-0.123,0.018,0.963,8.394,-1.601,6.987
20.84,-0.041,-0.102,0.984,8.056,-5.878,-4.441
20.86,-0.039,-0.032,0.839,-2.999,7.987,-8.039
20.88,-0.15,-0.085,0.935,1.973,0.514,2.36
20.9,0.093,0.131,0.824,-7.054,-0.111,-4.157
20.92,-0.165,0.052,0.828,6.296,-5.146,2.295
20.94,-0.089,0.193,0.97,7.869,2.163,-9.265
20.96,-0.079,-0.172,0.96,-4.92,-9.682,5.908
20.98,-0.019,0.072,0.926,6.007,3.777,9.033
21.0,0.019,-0.156,0.915,-8.418,6.564,4.686
21.02,-0.13,0.156,1.145,-7.018,-5.683,2.695
21.04,0.166,0.181,1.01,-7.704,6.634,-9.374
21.06,-0.117,-0.099,0.83,1.474,-4.453,4.517
21.08,0.097,0.162,1.038,1.479,6.625,-2.824
21.1,0.151,-0.08,0.892,-3.619,6.714,-8.357
21.12,0.098,0.085,0.981,-7.359,0.498,8.445
21.14,0.196,-0.112,0.841,-1.411,-0.393,-5.982
21.16,-0.112,0.188,1.072,5.891,0.338,3.083
21.18,-0.007,0.038,1.154,8.635,-5.213,-5.682
21.2,0.148,-0.08,0.984,8.02,7.466,-0.729
21.22,0.154,0.023,1.075,0.829,-7.962,-4.778
21.24,0.156,-0.009,0.952,8.648,-5.691,3.149
21.26,-0.05,-0.02,0.942,-8.286,6.657,-5.642
21.28,-0.199,0.038,1.091,-6.302,4.447,6.151
21.3,-0.051,0.198,0.83,-2.919,-4.495,-2.923
21.32,0.13,0.142,1.126,-4.043,4.375,-1.167
21.34,-0.175,-0.184,1.013,-0.117,9.629,8.632
21.36,0.162,-0.089,0.823,1.392,8.992,-7.724
21.38,0.105,-0.167,1.183,-0.109,3.852,-0.037
21.4,-0.114,0.105,1.026,-4.935,-9.742,-5.927
21.42,-0.152,0.011,1.103,-9.668,-4.891,-7.149
21.44,0.142,0.136,0.808,-9.914,-6.965,6.821
21.46,0.15,0.179,0.843,-3.317,-4.203,5.351
21.48,0.018,-0.196,1.16,-7.314,-8.847,6.008
21.5,0.058,0.077,0.839,-6.024,-4.478,-1.903
21.52,-0.148,0.029,1.152,-9.224,5.078,4.685
21.54,0.033,0.067,0.923,3.524,6.983,-4.505
21.56,-0.107,0.049,0.982,-5.398,-2.728,-4.58
21.58,-0.083,0.186,0.851,-2.739,-4.494,-1.326
21.6,0.181,-0.045,0.981,-6.146,-5.377,-8.851
21.62,-0.108,0.069,1.09,-8.279,-1.05,7.461
21.64,-0.015,0.06,0.875,6.801,-8.486,5.39
21.66,0.187,0.077,0.814,5.233,8.805,7.572
21.68,-0.164,-0.137,1.147,-4.141,3.685,-0.471
21.7,-0.1,0.065,1.019,-0.179,-8.477,6.134
21.72,-0.167,-0.004,0.925,1.804,0.559,-2.802
21.74,-0.081,0.115,1.013,8.932,4.123,-3.265
21.76,-0.088,0.118,0.945,-8.618,-5.212,-3.93
21.78,-0.149,0.179,1.088,-2.351,5.589,4.839
21.8,-0.049,-0.163,1.135,8.715,0.026,2.8
21.82,0.014,-0.082,1.161,-8.02,-0.352,-7.248
21.84,0.141,0.004,1.176,7.573,0.287,-7.64
21.86,-0.158,-0.046,0.851,1.713,7.184,5.997
21.88,-0.129,0.172,0.865,-8.807,2.482,-7.393
21.9,-0.133,0.116,1.002,6.243,3.54,-4.572
21.92,0.164,-0.196,1.151,-7.536,-7.912,4.424
21.94,-0.116,-0.158,1.041,6.424,8.394,-0.83
21.96,0.113,0.092,1.108,-3.099,-2.814,3.027
21.98,-0.078,0.156,1.041,0.104,-2.52,4.61
22.0,-0.094,0.16,0.954,0.131,-7.026,0.959
22.02,-0.182,0.015,0.881,-5.875,-2.905,1.503
22.04,0.007,-0.082,0.946,-0.393,6.121,8.127
22.06,-0.177,-0.071,0.977,0.834,-2.855,5.207
22.08,-0.197,-0.11,1.129,-8.925,-8.942,-5.985
22.1,0.099,-0.005,1.014,-4.403,8.499,5.143
22.12,-0.126,0.129,1.113,-3.388,2.862,7.558
22.14,0.156,-0.078,1.148,6.939,-5.012,-8.449
22.16,0.18,-0.101,1.099,-0.836,2.398,5.262
22.18,0.155,-0.076,0.889,9.101,-4.767,3.115
22.2,-0.112,0.062,1.001,-5.903,-9.162,-4.032
22.22,-0.194,-0.018,1.192,6.928,6.516,-3.358
22.24,-0.151,-0.156,1.021,-0.33,-3.977,0.927
22.26,-0.119,-0.083,0.903,-7.813,-5.557,6.378
22.28,0.0,-0.13,0.977,-2.737,5.984,-2.194
22.3,-0.027,-0.163,0.901,1.121,-5.97,-5.194
22.32,-0.003,0.081,1.091,-4.105,7.272,5.103
22.34,0.175,-0.011,1.07,-2.248,-4.877,-0.696
22.36,-0.012,0.115,0.828,-5.575,-2.038,-2.505
22.38,0.037,-0.108,0.986,2.502,6.251,-0.08
22.4,-0.14,0.014,1.067,6.588,-8.769,-4.356
22.42,0.105,-0.147,0.864,4.054,-1.343,-6.36
22.44,0.044,-0.064,1.005,-4.66,2.082,-9.398
22.46,0.06,0.015,1.182,7.885,0.422,-7.118
22.48,0.052,-0.183,0.923,-7.174,-5.006,6.513
22.5,-0.175,0.082,0.923,0.999,0.988,-3.953
22.52,-0.123,0.014,1.045,-7.146,9.923,-8.659
22.54,0.053,-0.147,0.806,-6.37,4.825,-4.287
22.56,0.063,0.094,1.017,5.873,0.198,-1.005
22.58,-0.032,0.08,1.068,0.22,-3.285,-2.503
22.6,-0.15,0.077,0.942,8.826,0.184,-2.014
22.62,0.135,0.109,1.177,2.831,7.423,6.522
22.64,-0.022,-0.199,0.819,-8.724,0.735,8.355
22.66,0.067,0.063,0.877,6.257,1.367,-6.362
22.68,0.124,0.005,1.194,1.224,9.526,-2.81
22.7,-0.164,0.016,0.954,3.685,-8.174,8.997
22.72,0.095,0.092,1.172,3.269,-3.86,5.522
22.74,-0.084,0.142,1.097,-8.278,-4.064,-3.643
22.76,0.016,-0.133,0.925,-6.689,-2.361,7.516
22.78,0.043,-0.069,1.103,-9.107,-9.11,7.229
22.8,-0.01,0.039,1.038,1.665,2.527,4.201
22.82,-0.059,-0.191,1.046,7.835,7.872,6.242
22.84,-0.124,-0.007,1.103,-3.145,1.411,-5.332
22.86,-0.024,0.143,0.95,9.749,6.676,0.706
22.88,0.197,0.035,1.01,3.835,5.744,8.43
22.9,-0.131,-0.123,0.951,-7.853,-4.913,4.052
22.92,-0.188,-0.18,1.058,9.57,-1.163,-6.766
22.94,0.152,-0.198,0.906,-3.71,3.504,8.393
22.96,0.168,-0.13,0.836,-0.078,0.572,7.185
22.98,-0.013,-0.054,1.148,-7.671,-6.755,-2.027
23.0,-0.002,-0.124,1.145,7.976,-4.299,8.381
23.02,0.181,0.172,1.076,1.91,4.52,-6.932
23.04,-0.195,-0.033,1.056,-4.072,1.858,-9.839
23.06,0.15,-0.127,0.841,-6.469,2.04,2.056
23.08,0.169,-0.131,0.972,5.197,2.567,4.088
23.1,-2.018,1.148,0.228,-128.101,-145.052,155.485
23.12,-0.073,0.023,0.916,6.837,-1.309,-7.928
23.14,-0.194,-0.015,1.151,8.237,-9.946,-1.636
23.16,0.015,0.061,0.982,6.201,-8.059,-1.211
23.18,-0.163,-0.166,1.118,4.335,-6.12,3.617
23.2,0.023,0.076,0.834,-0.466,5.79,-5.998
23.22,0.086,0.074,1.101,-2.999,5.335,-9.779
23.24,-0.172,-0.034,0.866,7.423,-5.733,-6.32
23.26,-0.091,-0.035,0.813,6.213,-3.934,3.452
23.28,-0.073,0.168,1.039,-8.432,-6.985,-5.219
23.3,-0.11,0.125,1.154,6.362,6.244,3.256
23.32,0.167,-0.103,0.932,-4.216,3.519,-5.987
23.34,-0.126,0.179,1.143,1.161,-8.799,7.84
23.36,0.037,-0.185,0.854,1.808,7.045,-3.327
23.38,-0.149,0.021,0.825,8.551,6.693,5.855
23.4,0.075,-0.023,0.911,-4.2,-0.345,8.909
23.42,-0.162,-0.1,0.907,-6.763,-9.184,-2.671
23.44,-0.046,0.087,0.878,-5.381,-9.052,-7.15
23.46,0.163,-0.068,1.051,-3.839,-7.079,-9.204
23.48,0.126,0.022,0.806,8.629,-7.95,-9.461
23.5,-0.126,0.074,0.953,0.075,5.26,1.369
23.52,0.071,-0.116,1.084,3.325,-0.355,6.418
23.54,0.167,-0.183,0.842,-5.75,-8.658,8.121
23.56,-0.001,0.122,0.805,-2.441,0.802,-0.516
23.58,0.105,0.18,0.971,-3.719,-3.456,1.132
23.6,0.028,-0.119,0.966,6.399,5.666,-0.642
23.62,-0.106,-0.135,0.963,-1.601,-9.682,-5.479
23.64,-0.051,0.076,0.951,1.527,6.446,9.572
23.66,0.068,0.113,1.116,6.291,7.665,-2.691
23.68,0.176,0.198,1.134,-0.435,-0.503,2.101
23.7,-0.111,-0.052,1.089,-1.877,-3.219,-4.691
23.72,0.16,0.131,1.131,-3.709,0.476,7.706
23.74,-0.004,-0.165,0.975,0.652,7.003,-6.958
23.76,-0.005,-0.134,0.963,6.987,9.777,-6.439
23.78,-0.093,-0.118,0.86,5.842,-1.336,-3.332
23.8,-0.096,-0.093,0.924,-4.483,-8.165,-5.573
23.82,-0.05,-0.079,0.843,9.899,-0.716,2.54
23.84,0.168,-0.077,0.925,-5.806,2.798,-3.429
23.86,-0.083,-0.005,0.882,4.544,0.282,0.583
23.88,0.106,0.175,1.06,-2.695,-8.896,8.577
23.9,-0.143,0.117,1.028,1.003,7.51,0.996
23.92,0.045,0.191,1.199,-7.737,9.585,0.779
23.94,0.183,0.017,0.966,-6.34,-1.037,-5.264
23.96,-0.086,-0.134,0.955,-6.971,4.877,-1.527
23.98,0.072,0.116,1.05,-0.5,-1.534,2.356
24.0,0.08,-0.193,1.06,8.065,-8.358,-9.59
24.02,-0.019,0.174,0.939,7.88,-6.515,-2.823
24.04,-0.024,0.159,0.945,-9.116,6.754,7.846
24.06,0.056,-0.071,1.166,-8.761,2.396,3.552
24.08,-0.029,-0.087,1.108,7.51,9.995,-4.226
24.1,0.15,-0.06,0.935,-5.721,9.123,-6.361
24.12,-0.11,-0.083,1.04,9.498,1.733,-6.179
24.14,0.025,-0.052,1.129,-4.635,-8.374,7.516
24.16,-0.02,-0.038,1.101,-1.788,-5.742,2.666
24.18,0.156,0.07,1.062,6.843,1.714,0.206
24.2,0.033,0.045,1.031,-3.613,-7.298,5.669
24.22,-0.14,-0.023,0.851,-3.599,-5.843,-0.214
24.24,0.133,-0.186,0.92,-1.573,4.265,-7.288
24.26,0.079,0.076,1.137,5.743,8.037,-2.109
24.28,0.077,0.068,0.846,8.656,-6.786,5.359
24.3,-0.158,0.07,0.908,7.134,6.884,2.256
24.32,-0.136,0.159,0.963,-6.428,6.891,-0.046
24.34,-0.103,0.176,0.902,7.652,-9.251,-6.621
24.36,-0.138,-0.182,0.962,2.112,5.251,-4.659
24.38,-0.0,0.149,1.036,-8.074,7.525,3.61
24.4,0.078,0.135,0.971,3.701,-2.309,-0.241
24.42,-0.084,-0.167,0.836,9.552,-5.889,3.0
24.44,0.015,0.057,0.926,8.238,1.855,-5.59
24.46,-0.175,0.142,1.104,8.735,-8.316,6.91
24.48,0.089,-0.184,1.072,-5.21,3.414,-9.136
24.5,0.042,0.14,1.017,-6.281,-6.568,9.026
24.52,0.042,-0.001,0.843,6.597,-7.608,-2.633
24.54,-0.124,-0.11,0.915,-3.237,7.554,-8.814
24.56,-0.1,-0.13,1.059,3.712,-6.203,1.83
24.58,0.022,0.04,1.009,8.042,0.702,9.562
24.6,0.119,0.018,1.021,0.923,-7.107,1.708
24.62,-0.158,-0.094,0.848,-9.595,5.978,-6.021
24.64,1.378,1.498,0.182,-139.738,180.571,181.426
24.66,0.172,0.191,1.174,5.678,4.825,8.927
24.68,0.084,-0.081,1.083,-4.948,2.142,2.474
24.7,0.189,0.155,0.814,-3.435,4.947,-7.466
24.72,-0.041,0.168,1.186,-4.3,-4.35,9.999
24.74,0.077,-0.148,1.148,5.056,9.568,-7.158
24.76,-0.177,-0.116,0.865,7.426,0.027,-2.804
24.78,-0.08,-0.1,0.879,-4.35,-4.976,-8.879
24.8,0.024,-0.085,1.005,6.469,-3.52,-6.67
24.82,0.003,-0.139,1.175,2.803,9.512,-0.715
24.84,-0.074,0.09,1.14,8.353,-6.996,-4.408
24.86,0.157,-0.149,0.806,0.022,-6.741,-5.15
24.88,0.105,-0.037,0.902,-0.315,3.587,5.361
24.9,-0.127,-0.163,0.839,-0.9,4.095,-6.911
24.92,0.005,-0.116,0.934,-2.384,-0.472,0.612
24.94,0.05,-0.149,1.11,-5.933,7.703,3.137
24.96,0.06,0.188,1.019,9.659,6.09,3.464
24.98,-0.135,-0.148,1.14,-9.218,6.177,1.215
25.0,0.062,-0.191,0.8,5.134,-4.685,-8.729
25.02,-0.079,-0.134,0.863,-4.371,-5.123,2.513
25.04,0.019,0.13,1.162,8.043,-6.565,2.68
25.06,0.056,0.073,0.886,-9.467,-3.789,6.709
25.08,0.198,0.044,0.95,7.622,3.376,-5.144
25.1,0.107,0.133,1.153,5.573,5.836,-7.633
25.12,-0.125,-0.034,0.819,8.152,-1.101,4.225
25.14,-0.152,0.108,0.941,5.864,1.571,9.931
25.16,0.052,0.117,1.159,9.824,7.417,4.323
25.18,0.076,0.168,1.141,-3.344,-3.034,-4.932
25.2,1.628,2.065,1.676,-114.992,99.386,-163.903
25.22,0.122,0.076,0.864,-9.695,6.932,1.841
25.24,0.094,-0.124,1.156,0.602,-4.828,-1.498
25.26,0.075,-0.112,1.194,8.031,-9.764,3.337
25.28,-0.092,-0.178,1.179,-1.44,1.009,4.604
25.3,0.158,0.112,1.132,-9.567,1.649,1.757
25.32,-0.074,-0.042,0.944,-8.941,3.994,-3.288
25.34,0.019,0.034,1.049,7.735,9.407,2.429
25.36,-0.143,-0.189,0.947,8.349,-0.563,0.895
25.38,-0.189,0.167,0.912,-4.891,-7.802,0.455
25.4,0.168,-0.007,1.172,1.111,1.022,-9.914
25.42,0.161,0.033,1.084,-1.775,-1.731,-0.999
25.44,-0.156,-0.175,0.817,-4.228,2.681,-2.812
25.46,0.126,-0.072,0.872,1.736,-6.284,-4.039
25.48,-0.07,-0.12,0.895,-6.888,2.812,-0.195
25.5,-0.08,-0.021,1.181,2.537,7.355,-6.843
25.52,0.15,0.017,0.959,7.07,1.866,8.994
25.54,-0.198,-0.169,1.083,-2.743,5.014,-6.112
25.56,-0.181,0.035,1.105,3.743,0.679,0.14
25.58,0.072,0.089,0.898,5.899,-7.177,-6.911
25.6,-0.041,0.162,0.821,-7.387,-2.315,-0.203
25.62,-0.129,-0.069,1.136,-7.656,-4.454,5.535
25.64,0.003,-0.096,0.85,6.965,1.949,7.899
25.66,-0.015,-0.05,0.808,1.42,3.239,3.965
25.68,0.147,-0.033,0.894,-3.331,-1.657,-1.011
25.7,0.079,0.149,0.818,-9.449,6.404,7.675
25.72,0.041,0.089,0.836,-7.603,4.635,6.85
25.74,-0.152,0.158,0.868,-7.414,8.817,4.951
25.76,-0.116,0.153,1.007,-4.937,3.265,0.792
25.78,0.149,-0.105,1.114,-5.924,5.565,3.579
25.8,0.139,-0.142,1.157,8.292,-6.35,9.392
25.82,-0.074,0.143,1.05,9.105,3.409,-7.708
25.84,-0.081,-0.079,0.819,2.234,-9.703,6.15
25.86,-0.166,0.161,0.927,-7.283,-0.172,-9.749
25.88,0.042,-0.125,1.058,4.568,2.215,-5.163
25.9,-0.164,0.07,1.107,2.354,-3.133,-7.55
25.92,0.011,0.063,0.975,-8.095,-7.366,-4.293
25.94,-0.187,0.169,1.021,4.056,-6.804,-4.037
25.96,-0.133,0.17,1.015,-7.969,0.476,2.886
25.98,0.043,0.062,0.928,-5.235,2.073,-2.072
26.0,0.034,-0.119,0.894,-0.257,-8.227,3.236
26.02,0.016,0.086,0.839,6.684,5.906,-3.092
26.04,0.12,-0.147,1.105,-5.914,-9.755,0.531
26.06,0.051,-0.072,0.882,0.557,-4.683,-3.229
26.08,-0.103,-0.159,0.971,7.464,4.985,1.138
26.1,-0.048,0.184,1.021,-1.164,7.607,1.747
26.12,0.169,0.177,0.982,7.637,-7.594,-4.664
26.14,-0.062,-0.124,1.046,-6.598,-4.722,6.836
26.16,-0.064,-0.036,0.886,-5.577,-8.781,3.698
26.18,-0.069,-0.076,1.001,-3.527,1.491,5.783
26.2,-0.199,0.193,0.884,-7.729,-7.091,2.829
26.22,-0.018,-0.098,0.846,-3.799,9.716,-1.418
26.24,-0.058,0.125,1.2,-7.962,-2.103,-7.367
26.26,-0.045,0.047,1.102,5.431,9.169,9.628
26.28,-0.109,0.14,1.121,-3.495,7.544,-2.066
26.3,0.0,0.065,0.853,-6.892,-2.688,0.241
26.32,0.069,0.127,1.094,6.427,2.249,-2.685
26.34,-0.037,0.016,0.912,9.873,4.09,1.483
26.36,-0.133,0.185,1.096,7.292,6.796,-3.308
26.38,0.135,0.162,0.914,-8.947,-2.414,1.316
26.4,-0.196,0.087,1.073,-0.907,-2.663,-1.885
26.42,-0.168,-0.117,0.988,-9.925,-4.797,-0.276
26.44,-0.197,0.091,1.17,-4.68,8.95,5.869
26.46,0.159,-0.013,1.023,1.921,-5.053,-4.985
26.48,-0.082,0.115,1.081,9.452,7.579,0.213
26.5,0.05,-0.102,0.882,-1.67,-5.372,2.518
26.52,1.584,-1.685,0.372,-189.254,-176.414,130.522
26.54,0.185,0.154,0.877,6.736,8.304,5.79
26.56,0.065,0.15,1.197,2.956,-7.931,-5.467
26.58,0.036,0.014,1.162,-2.767,-3.249,6.316
26.6,0.07,-0.133,0.916,-8.141,4.414,-3.661
26.62,-0.003,-0.131,0.939,3.465,3.418,-6.753
26.64,-0.112,0.151,1.016,-5.712,6.137,-8.018
26.66,0.015,-0.019,0.874,-0.121,-7.438,6.819
26.68,-0.162,0.145,1.113,0.238,6.238,-1.111
26.7,-0.159,0.144,1.155,9.816,-5.464,9.926
26.72,0.081,-0.149,0.821,5.055,9.64,1.57
26.74,0.076,-0.034,0.839,-7.131,-0.269,-6.118
26.76,0.121,-0.134,0.925,5.918,5.557,-6.246
26.78,-0.003,-0.051,1.078,-2.058,9.552,-7.698
26.8,-0.038,-0.187,1.102,5.47,-9.404,6.378
26.82,-0.037,0.043,0.903,-4.321,7.146,-2.075
26.84,0.185,0.032,1.191,-5.957,-4.342,4.047
26.86,-0.184,-0.197,1.154,3.748,-1.842,9.605
26.88,-0.119,-0.023,0.97,-0.295,6.517,4.942
26.9,-0.171,0.125,1.043,2.425,1.308,9.024
26.92,-0.135,0.068,0.923,-4.583,7.898,-4.94
26.94,-0.152,0.03,1.191,-0.331,5.685,-5.154
26.96,-0.159,0.169,0.821,9.843,-3.533,9.365
26.98,-0.015,0.029,0.82,6.319,-8.042,8.368
27.0,0.072,-0.116,0.819,2.983,-9.959,7.215
27.02,-0.022,-0.107,0.935,9.931,9.919,-7.076
27.04,-0.008,0.004,0.937,-9.104,-4.06,7.059
27.06,-0.171,0.063,0.961,-5.139,-8.981,2.146
27.08,-0.05,-0.193,0.89,6.618,-8.479,9.045
27.1,-0.14,-0.113,0.854,8.219,-0.322,0.842
27.12,0.135,0.008,1.066,-5.84,1.624,-5.901
27.14,0.019,0.107,0.872,2.333,1.517,9.421
27.16,-0.057,-0.169,1.164,-6.509,-3.244,2.455
27.18,0.188,0.017,0.822,-9.859,-2.193,0.802
27.2,1.162,1.465,1.542,-103.818,153.43,-182.837
27.22,0.175,-0.197,0.91,4.793,6.478,-7.98
27.24,0.12,0.08,0.84,-3.417,-2.958,-2.74
27.26,0.025,0.12,0.999,-9.451,-4.581,0.938
27.28,-0.079,-0.082,1.128,-5.336,-3.105,-6.761
27.3,-0.092,0.128,1.013,-4.463,0.382,4.779
27.32,-0.086,-0.104,0.802,-5.673,-2.275,7.376
27.34,-0.182,-0.117,1.006,-9.565,0.535,-1.447
27.36,-0.053,0.055,0.931,2.708,7.374,-8.944
27.38,-0.109,0.041,0.831,-0.819,-1.061,-8.829
27.4,-1.108,-1.045,1.779,-165.754,-159.834,137.06
